<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
8/28/2025,07:45:00,4573.00000000,4574.50000000,4563.83000000,4573.44000000,16502683
8/28/2025,08:00:00,4573.43000000,4600.00000000,4573.00000000,4594.81000000,52072273
8/28/2025,08:15:00,4594.81000000,4633.12000000,4592.72000000,4617.26000000,151218829
8/28/2025,08:30:00,4617.26000000,4620.95000000,4598.00000000,4598.98000000,58850966
8/28/2025,08:45:00,4598.99000000,4611.85000000,4595.39000000,4601.43000000,27913619
8/28/2025,09:00:00,4601.41000000,4605.80000000,4592.12000000,4602.73000000,24987228
8/28/2025,09:15:00,4602.72000000,4603.46000000,4588.66000000,4590.76000000,38256774
8/28/2025,09:30:00,4590.77000000,4597.68000000,4586.30000000,4596.99000000,22450481
8/28/2025,09:45:00,4596.99000000,4597.00000000,4581.27000000,4586.97000000,20847596
8/28/2025,10:00:00,4586.98000000,4589.55000000,4580.00000000,4584.79000000,35943770
8/28/2025,10:15:00,4584.80000000,4599.85000000,4580.00000000,4597.51000000,42708500
8/28/2025,10:30:00,4597.50000000,4602.35000000,4585.50000000,4602.00000000,27544901
8/28/2025,10:45:00,4601.99000000,4611.00000000,4600.14000000,4603.00000000,32982789
8/28/2025,11:00:00,4602.99000000,4608.56000000,4597.10000000,4608.55000000,17586049
8/28/2025,11:15:00,4608.56000000,4608.76000000,4587.02000000,4587.12000000,28112108
8/28/2025,11:30:00,4587.12000000,4598.59000000,4585.51000000,4596.86000000,17806236
8/28/2025,11:45:00,4596.85000000,4601.56000000,4587.58000000,4589.64000000,19328381
8/28/2025,12:00:00,4589.64000000,4592.98000000,4581.45000000,4592.72000000,25640816
8/28/2025,12:15:00,4592.72000000,4594.91000000,4583.86000000,4585.99000000,20134397
8/28/2025,12:30:00,4585.98000000,4590.13000000,4572.64000000,4582.51000000,46129123
8/28/2025,12:45:00,4582.52000000,4612.31000000,4578.79000000,4608.99000000,104369087
8/28/2025,13:00:00,4609.00000000,4612.00000000,4594.98000000,4597.41000000,39292908
8/28/2025,13:15:00,4597.40000000,4602.62000000,4592.04000000,4595.80000000,27553619
8/28/2025,13:30:00,4595.80000000,4612.93000000,4591.00000000,4595.68000000,33353927
8/28/2025,13:45:00,4595.68000000,4608.97000000,4581.67000000,4588.88000000,60747721
8/28/2025,14:00:00,4588.89000000,4591.35000000,4560.42000000,4572.84000000,142256959
8/28/2025,14:15:00,4572.85000000,4589.99000000,4564.15000000,4580.29000000,71242403
8/28/2025,14:30:00,4580.29000000,4589.13000000,4550.01000000,4552.81000000,88997145
8/28/2025,14:45:00,4552.82000000,4575.73000000,4541.01000000,4564.60000000,90464394
8/28/2025,15:00:00,4564.60000000,4581.43000000,4562.34000000,4565.29000000,48556286
8/28/2025,15:15:00,4565.29000000,4571.81000000,4544.00000000,4548.41000000,45900259
8/28/2025,15:30:00,4548.40000000,4561.90000000,4511.23000000,4514.48000000,159541612
8/28/2025,15:45:00,4514.47000000,4530.24000000,4513.69000000,4516.58000000,63748239
8/28/2025,16:00:00,4516.57000000,4516.84000000,4482.01000000,4502.04000000,180702244
8/28/2025,16:15:00,4502.04000000,4519.99000000,4497.20000000,4519.74000000,73884713
8/28/2025,16:30:00,4519.75000000,4528.77000000,4506.37000000,4520.45000000,75033092
8/28/2025,16:45:00,4520.44000000,4522.00000000,4507.35000000,4517.00000000,26130908
8/28/2025,17:00:00,4516.99000000,4517.83000000,4456.01000000,4463.14000000,144242551
8/28/2025,17:15:00,4463.14000000,4479.55000000,4461.05000000,4473.28000000,85387428
8/28/2025,17:30:00,4473.28000000,4490.00000000,4464.56000000,4487.25000000,69518093
8/28/2025,17:45:00,4487.25000000,4494.50000000,4469.81000000,4491.33000000,53211794
8/28/2025,18:00:00,4491.34000000,4495.98000000,4481.00000000,4488.01000000,48247205
8/28/2025,18:15:00,4488.00000000,4490.72000000,4471.70000000,4478.99000000,40891326
8/28/2025,18:30:00,4478.99000000,4503.95000000,4472.50000000,4501.78000000,47309472
8/28/2025,18:45:00,4501.79000000,4506.39000000,4490.34000000,4490.34000000,29936837
8/28/2025,19:00:00,4490.34000000,4495.00000000,4478.18000000,4478.91000000,38743761
8/28/2025,19:15:00,4478.90000000,4491.08000000,4473.69000000,4477.24000000,27498319
8/28/2025,19:30:00,4477.24000000,4478.44000000,4462.61000000,4478.29000000,44941499
8/28/2025,19:45:00,4478.28000000,4481.14000000,4450.01000000,4455.66000000,63988624
8/28/2025,20:00:00,4455.67000000,4465.43000000,4432.50000000,4436.18000000,100982611
8/28/2025,20:15:00,4436.18000000,4459.72000000,4425.00000000,4457.81000000,89194235
8/28/2025,20:30:00,4457.80000000,4467.88000000,4454.41000000,4459.92000000,36484042
8/28/2025,20:45:00,4459.92000000,4468.78000000,4452.16000000,4463.40000000,31499726
8/28/2025,21:00:00,4463.38000000,4465.53000000,4452.00000000,4457.33000000,25977808
8/28/2025,21:15:00,4457.33000000,4472.37000000,4455.35000000,4471.67000000,18807470
8/28/2025,21:30:00,4471.66000000,4481.00000000,4467.92000000,4477.28000000,30920858
8/28/2025,21:45:00,4477.27000000,4487.95000000,4473.13000000,4474.83000000,24848293
8/28/2025,22:00:00,4474.83000000,4490.00000000,4474.01000000,4486.03000000,16374146
8/28/2025,22:15:00,4486.02000000,4503.80000000,4486.02000000,4498.01000000,40143390
8/28/2025,22:30:00,4498.01000000,4508.22000000,4495.00000000,4504.13000000,22564764
8/28/2025,22:45:00,4504.14000000,4513.71000000,4500.87000000,4502.48000000,27138123
8/28/2025,23:00:00,4502.49000000,4510.46000000,4500.42000000,4504.22000000,16831559
8/28/2025,23:15:00,4504.21000000,4510.99000000,4496.28000000,4500.00000000,24734676
8/28/2025,23:30:00,4500.00000000,4508.70000000,4493.36000000,4498.83000000,16361411
8/28/2025,23:45:00,4498.82000000,4503.07000000,4491.01000000,4500.22000000,18508089
8/29/2025,00:00:00,4500.22000000,4512.88000000,4495.97000000,4509.10000000,26223269
8/29/2025,00:15:00,4509.10000000,4514.66000000,4494.01000000,4494.34000000,29410564
8/29/2025,00:30:00,4494.35000000,4511.66000000,4487.36000000,4507.72000000,32774075
8/29/2025,00:45:00,4507.71000000,4509.35000000,4481.10000000,4483.31000000,32816240
8/29/2025,01:00:00,4483.32000000,4483.96000000,4467.14000000,4480.10000000,44570901
8/29/2025,01:15:00,4480.11000000,4489.01000000,4459.62000000,4466.85000000,64865420
8/29/2025,01:30:00,4466.84000000,4467.76000000,4432.09000000,4448.00000000,99666813
8/29/2025,01:45:00,4447.99000000,4468.09000000,4446.35000000,4464.49000000,44480794
8/29/2025,02:00:00,4464.49000000,4467.54000000,4453.84000000,4454.39000000,26654935
8/29/2025,02:15:00,4454.40000000,4493.15000000,4448.16000000,4486.51000000,64803883
8/29/2025,02:30:00,4486.52000000,4487.87000000,4473.06000000,4476.25000000,29956011
8/29/2025,02:45:00,4476.26000000,4477.50000000,4462.78000000,4470.70000000,23023107
8/29/2025,03:00:00,4470.71000000,4482.53000000,4468.69000000,4478.54000000,20280291
8/29/2025,03:15:00,4478.54000000,4485.62000000,4465.20000000,4474.49000000,27292822
8/29/2025,03:30:00,4474.49000000,4483.61000000,4472.13000000,4483.48000000,17584111
8/29/2025,03:45:00,4483.48000000,4502.25000000,4479.01000000,4494.34000000,46577745
8/29/2025,04:00:00,4494.33000000,4502.94000000,4487.50000000,4487.57000000,25440633
8/29/2025,04:15:00,4487.56000000,4493.26000000,4480.57000000,4483.83000000,18149167
8/29/2025,04:30:00,4483.84000000,4495.70000000,4482.13000000,4492.11000000,12653373
8/29/2025,04:45:00,4492.12000000,4492.34000000,4481.57000000,4485.60000000,11403080
8/29/2025,05:00:00,4485.59000000,4485.71000000,4467.59000000,4475.35000000,34086701
8/29/2025,05:15:00,4475.35000000,4478.92000000,4465.59000000,4475.31000000,15992403
8/29/2025,05:30:00,4475.32000000,4475.63000000,4460.42000000,4469.67000000,35517797
8/29/2025,05:45:00,4469.67000000,4476.71000000,4467.10000000,4473.05000000,12282495
8/29/2025,06:00:00,4473.05000000,4482.19000000,4462.99000000,4478.04000000,19950561
8/29/2025,06:15:00,4478.03000000,4485.56000000,4463.78000000,4463.79000000,24855107
8/29/2025,06:30:00,4463.79000000,4464.18000000,4450.20000000,4451.33000000,24751115
8/29/2025,06:45:00,4451.33000000,4473.99000000,4435.00000000,4471.78000000,55529862
8/29/2025,07:00:00,4471.77000000,4472.00000000,4452.00000000,4454.11000000,27557697
8/29/2025,07:15:00,4454.12000000,4454.12000000,4387.00000000,4391.86000000,221230688
8/29/2025,07:30:00,4391.87000000,4399.81000000,4372.00000000,4381.80000000,157757964
8/29/2025,07:45:00,4381.81000000,4397.72000000,4380.06000000,4380.90000000,79445857
8/29/2025,08:00:00,4380.87000000,4392.63000000,4365.10000000,4379.03000000,73397175
8/29/2025,08:15:00,4379.03000000,4396.55000000,4370.03000000,4372.00000000,71468346
8/29/2025,08:30:00,4371.99000000,4377.17000000,4354.47000000,4357.42000000,105915104
8/29/2025,08:45:00,4357.42000000,4370.96000000,4345.20000000,4354.49000000,96102271
8/29/2025,09:00:00,4354.49000000,4362.35000000,4326.53000000,4332.51000000,109739615
8/29/2025,09:15:00,4332.51000000,4335.00000000,4316.20000000,4325.88000000,128601683
8/29/2025,09:30:00,4325.88000000,4342.97000000,4322.69000000,4338.84000000,85108082
8/29/2025,09:45:00,4338.84000000,4339.89000000,4323.04000000,4328.03000000,47908402
8/29/2025,10:00:00,4328.04000000,4339.00000000,4325.73000000,4335.38000000,37591275
8/29/2025,10:15:00,4335.38000000,4353.63000000,4331.70000000,4347.95000000,80104373
8/29/2025,10:30:00,4347.96000000,4359.90000000,4344.01000000,4356.29000000,45802710
8/29/2025,10:45:00,4356.29000000,4356.65000000,4347.21000000,4350.83000000,24333536
8/29/2025,11:00:00,4350.84000000,4353.59000000,4333.04000000,4344.51000000,52070733
8/29/2025,11:15:00,4344.51000000,4356.93000000,4331.32000000,4354.32000000,44288724
8/29/2025,11:30:00,4354.31000000,4354.65000000,4336.13000000,4339.93000000,27414777
8/29/2025,11:45:00,4339.93000000,4343.47000000,4333.22000000,4335.56000000,30465188
8/29/2025,12:00:00,4335.56000000,4347.64000000,4335.56000000,4344.43000000,21453405
8/29/2025,12:15:00,4344.43000000,4365.60000000,4344.43000000,4365.20000000,45785400
8/29/2025,12:30:00,4365.20000000,4370.45000000,4355.50000000,4366.03000000,51172805
8/29/2025,12:45:00,4366.02000000,4456.24000000,4365.31000000,4390.26000000,435337801
8/29/2025,13:00:00,4390.26000000,4416.48000000,4385.25000000,4405.29000000,87268893
8/29/2025,13:15:00,4405.29000000,4410.90000000,4388.33000000,4398.77000000,53875818
8/29/2025,13:30:00,4398.78000000,4401.27000000,4385.33000000,4390.35000000,52500105
8/29/2025,13:45:00,4390.35000000,4392.86000000,4333.88000000,4345.52000000,221921124
8/29/2025,14:00:00,4345.52000000,4346.44000000,4312.59000000,4329.67000000,201394668
8/29/2025,14:15:00,4329.67000000,4354.91000000,4264.29000000,4286.06000000,388749776
8/29/2025,14:30:00,4286.05000000,4309.34000000,4267.07000000,4294.92000000,190860447
8/29/2025,14:45:00,4294.92000000,4321.35000000,4281.12000000,4309.51000000,117398354
8/29/2025,15:00:00,4309.51000000,4321.97000000,4271.73000000,4280.53000000,145866697
8/29/2025,15:15:00,4280.53000000,4327.49000000,4279.96000000,4322.00000000,111635015
8/29/2025,15:30:00,4321.99000000,4347.03000000,4314.62000000,4317.55000000,141200465
8/29/2025,15:45:00,4317.55000000,4333.74000000,4305.60000000,4332.60000000,82860543
8/29/2025,16:00:00,4332.61000000,4340.73000000,4306.20000000,4313.87000000,81391619
8/29/2025,16:15:00,4313.88000000,4338.86000000,4293.60000000,4338.35000000,130423517
8/29/2025,16:30:00,4338.35000000,4353.10000000,4324.22000000,4331.59000000,71489605
8/29/2025,16:45:00,4331.59000000,4342.21000000,4327.27000000,4328.68000000,38475197
8/29/2025,17:00:00,4328.68000000,4334.75000000,4313.36000000,4334.02000000,39795799
8/29/2025,17:15:00,4334.01000000,4336.70000000,4313.05000000,4316.45000000,47966066
8/29/2025,17:30:00,4316.46000000,4350.77000000,4312.22000000,4340.76000000,57644066
8/29/2025,17:45:00,4340.76000000,4356.65000000,4332.76000000,4343.22000000,45605278
8/29/2025,18:00:00,4343.23000000,4349.00000000,4328.16000000,4330.36000000,27624757
8/29/2025,18:15:00,4330.36000000,4339.35000000,4321.45000000,4326.99000000,31447104
8/29/2025,18:30:00,4326.99000000,4329.96000000,4304.14000000,4312.68000000,61748915
8/29/2025,18:45:00,4312.68000000,4320.27000000,4306.15000000,4310.44000000,33036038
8/29/2025,19:00:00,4310.43000000,4318.00000000,4305.23000000,4313.69000000,25679070
8/29/2025,19:15:00,4313.69000000,4347.43000000,4304.42000000,4341.84000000,68206413
8/29/2025,19:30:00,4341.85000000,4359.00000000,4340.78000000,4350.88000000,44812636
8/29/2025,19:45:00,4350.88000000,4360.00000000,4336.00000000,4347.66000000,34672932
8/29/2025,20:00:00,4347.66000000,4365.27000000,4336.16000000,4338.78000000,53027858
8/29/2025,20:15:00,4338.79000000,4346.45000000,4320.47000000,4332.80000000,49695458
8/29/2025,20:30:00,4332.81000000,4345.22000000,4325.73000000,4338.98000000,28646504
8/29/2025,20:45:00,4338.98000000,4343.00000000,4323.74000000,4327.85000000,29825962
8/29/2025,21:00:00,4327.86000000,4336.38000000,4310.73000000,4320.15000000,46982848
8/29/2025,21:15:00,4320.16000000,4334.60000000,4302.90000000,4334.45000000,53600673
8/29/2025,21:30:00,4334.45000000,4339.41000000,4322.50000000,4337.97000000,21851383
8/29/2025,21:45:00,4337.98000000,4378.50000000,4337.98000000,4374.22000000,110752704
8/29/2025,22:00:00,4374.22000000,4375.80000000,4355.11000000,4363.21000000,41631822
8/29/2025,22:15:00,4363.21000000,4365.56000000,4343.15000000,4344.98000000,34706031
8/29/2025,22:30:00,4344.98000000,4362.22000000,4344.98000000,4360.30000000,22168903
8/29/2025,22:45:00,4360.30000000,4365.56000000,4347.40000000,4349.24000000,13296757
8/29/2025,23:00:00,4349.24000000,4364.79000000,4346.06000000,4364.24000000,13218492
8/29/2025,23:15:00,4364.24000000,4368.72000000,4355.71000000,4361.52000000,22951622
8/29/2025,23:30:00,4361.52000000,4371.23000000,4357.99000000,4362.71000000,12034464
8/29/2025,23:45:00,4362.71000000,4372.74000000,4361.13000000,4372.52000000,10941875
8/30/2025,00:00:00,4372.52000000,4372.52000000,4355.64000000,4358.65000000,13346221
8/30/2025,00:15:00,4358.65000000,4359.00000000,4346.00000000,4346.71000000,28848208
8/30/2025,00:30:00,4346.71000000,4361.07000000,4343.00000000,4347.70000000,24198076
8/30/2025,00:45:00,4347.70000000,4348.56000000,4327.13000000,4330.19000000,59823617
8/30/2025,01:00:00,4330.20000000,4341.38000000,4329.38000000,4341.37000000,17743053
8/30/2025,01:15:00,4341.38000000,4347.15000000,4336.08000000,4342.73000000,12866185
8/30/2025,01:30:00,4342.72000000,4342.85000000,4320.71000000,4324.18000000,25179739
8/30/2025,01:45:00,4324.17000000,4330.74000000,4317.85000000,4319.34000000,17906111
8/30/2025,02:00:00,4319.33000000,4320.00000000,4255.00000000,4262.93000000,267378618
8/30/2025,02:15:00,4262.93000000,4302.31000000,4254.97000000,4301.98000000,127676901
8/30/2025,02:30:00,4301.97000000,4311.30000000,4296.50000000,4307.21000000,76665278
8/30/2025,02:45:00,4307.20000000,4314.92000000,4304.23000000,4308.50000000,40381693
8/30/2025,03:00:00,4308.50000000,4313.34000000,4300.81000000,4302.49000000,34253659
8/30/2025,03:15:00,4302.49000000,4326.35000000,4301.43000000,4322.10000000,52936333
8/30/2025,03:30:00,4322.11000000,4381.97000000,4322.11000000,4357.19000000,157773735
8/30/2025,03:45:00,4357.19000000,4371.85000000,4351.24000000,4353.73000000,41652523
8/30/2025,04:00:00,4353.73000000,4361.78000000,4350.07000000,4350.85000000,34206934
8/30/2025,04:15:00,4350.86000000,4361.31000000,4348.56000000,4356.03000000,21352538
8/30/2025,04:30:00,4356.03000000,4366.54000000,4354.59000000,4365.69000000,20421881
8/30/2025,04:45:00,4365.69000000,4366.68000000,4353.35000000,4355.25000000,21025149
8/30/2025,05:00:00,4355.24000000,4359.21000000,4349.85000000,4350.85000000,16442562
8/30/2025,05:15:00,4350.84000000,4371.14000000,4345.07000000,4362.40000000,36461663
8/30/2025,05:30:00,4362.39000000,4376.49000000,4361.89000000,4372.79000000,31452023
8/30/2025,05:45:00,4372.78000000,4401.26000000,4370.68000000,4393.46000000,83783720
8/30/2025,06:00:00,4393.46000000,4398.58000000,4373.38000000,4377.71000000,63200334
8/30/2025,06:15:00,4377.71000000,4390.49000000,4373.36000000,4374.75000000,38324720
8/30/2025,06:30:00,4374.75000000,4390.00000000,4372.00000000,4388.45000000,29390587
8/30/2025,06:45:00,4388.46000000,4395.94000000,4383.15000000,4394.00000000,24633913
8/30/2025,07:00:00,4394.00000000,4402.65000000,4387.84000000,4394.15000000,38912122
8/30/2025,07:15:00,4394.16000000,4401.99000000,4390.00000000,4397.07000000,32719673
8/30/2025,07:30:00,4397.07000000,4399.75000000,4386.73000000,4393.18000000,26018164
8/30/2025,07:45:00,4393.18000000,4407.80000000,4388.01000000,4406.09000000,31140304
8/30/2025,08:00:00,4406.09000000,4414.45000000,4396.84000000,4399.80000000,36148290
8/30/2025,08:15:00,4399.80000000,4404.75000000,4390.81000000,4394.00000000,24821411
8/30/2025,08:30:00,4394.00000000,4398.63000000,4388.70000000,4392.08000000,24011376
8/30/2025,08:45:00,4392.08000000,4396.01000000,4383.01000000,4392.26000000,29629261
8/30/2025,09:00:00,4392.25000000,4399.90000000,4385.55000000,4393.34000000,21587364
8/30/2025,09:15:00,4393.33000000,4393.33000000,4385.42000000,4385.99000000,18301140
8/30/2025,09:30:00,4385.99000000,4392.14000000,4382.41000000,4382.49000000,13347830
8/30/2025,09:45:00,4382.49000000,4388.00000000,4376.24000000,4383.65000000,29664363
8/30/2025,10:00:00,4383.65000000,4395.55000000,4381.01000000,4389.75000000,14398458
8/30/2025,10:15:00,4389.75000000,4400.00000000,4385.58000000,4392.65000000,17136670
8/30/2025,10:30:00,4392.64000000,4406.03000000,4392.64000000,4398.40000000,27089789
8/30/2025,10:45:00,4398.39000000,4399.82000000,4383.00000000,4385.20000000,17326123
8/30/2025,11:00:00,4385.21000000,4392.10000000,4382.30000000,4390.62000000,13484184
8/30/2025,11:15:00,4390.62000000,4400.26000000,4385.40000000,4395.38000000,16275448
8/30/2025,11:30:00,4395.39000000,4395.39000000,4388.69000000,4391.96000000,6439143
8/30/2025,11:45:00,4391.96000000,4395.00000000,4381.35000000,4385.60000000,17180674
8/30/2025,12:00:00,4385.61000000,4392.88000000,4385.11000000,4389.93000000,12941954
8/30/2025,12:15:00,4389.93000000,4391.87000000,4376.89000000,4382.71000000,19541963
8/30/2025,12:30:00,4382.71000000,4383.74000000,4363.40000000,4371.30000000,42199721
8/30/2025,12:45:00,4371.29000000,4371.99000000,4346.22000000,4354.18000000,79266098
8/30/2025,13:00:00,4354.19000000,4368.78000000,4353.00000000,4365.68000000,33765273
8/30/2025,13:15:00,4365.68000000,4365.69000000,4336.05000000,4342.39000000,73627436
8/30/2025,13:30:00,4342.39000000,4354.23000000,4337.19000000,4348.23000000,31488059
8/30/2025,13:45:00,4348.23000000,4362.75000000,4339.22000000,4341.23000000,47432988
8/30/2025,14:00:00,4341.22000000,4359.00000000,4329.45000000,4356.57000000,56486143
8/30/2025,14:15:00,4356.57000000,4361.07000000,4343.72000000,4343.72000000,21403976
8/30/2025,14:30:00,4343.72000000,4353.51000000,4336.25000000,4353.20000000,25717667
8/30/2025,14:45:00,4353.19000000,4360.11000000,4346.25000000,4355.73000000,22363639
8/30/2025,15:00:00,4355.74000000,4367.92000000,4355.73000000,4361.49000000,38396716
8/30/2025,15:15:00,4361.50000000,4365.68000000,4354.24000000,4362.16000000,18227201
8/30/2025,15:30:00,4362.15000000,4376.00000000,4362.15000000,4369.65000000,37694661
8/30/2025,15:45:00,4369.65000000,4376.51000000,4362.79000000,4375.41000000,23813419
8/30/2025,16:00:00,4375.41000000,4381.36000000,4367.78000000,4373.71000000,30562817
8/30/2025,16:15:00,4373.71000000,4373.71000000,4359.60000000,4360.59000000,23261594
8/30/2025,16:30:00,4360.60000000,4366.66000000,4356.65000000,4360.34000000,19791287
8/30/2025,16:45:00,4360.34000000,4369.78000000,4357.41000000,4366.15000000,15077582
8/30/2025,17:00:00,4366.15000000,4370.78000000,4358.72000000,4359.99000000,12396286
8/30/2025,17:15:00,4360.00000000,4371.50000000,4357.18000000,4369.07000000,17257155
8/30/2025,17:30:00,4369.07000000,4370.00000000,4361.95000000,4362.87000000,10252684
8/30/2025,17:45:00,4362.87000000,4366.49000000,4350.38000000,4353.43000000,21621020
8/30/2025,18:00:00,4353.44000000,4361.42000000,4345.00000000,4360.01000000,25350292
8/30/2025,18:15:00,4360.00000000,4364.92000000,4354.37000000,4356.57000000,16971840
8/30/2025,18:30:00,4356.57000000,4357.00000000,4345.65000000,4350.71000000,20011297
8/30/2025,18:45:00,4350.71000000,4352.87000000,4343.72000000,4347.94000000,14066006
8/30/2025,19:00:00,4347.94000000,4356.80000000,4347.33000000,4348.47000000,11856989
8/30/2025,19:15:00,4348.48000000,4352.00000000,4339.01000000,4344.28000000,15038913
8/30/2025,19:30:00,4344.28000000,4348.17000000,4333.00000000,4345.98000000,23499094
8/30/2025,19:45:00,4345.98000000,4352.72000000,4339.99000000,4352.72000000,11796696
8/30/2025,20:00:00,4352.71000000,4353.19000000,4344.48000000,4352.33000000,7896991
8/30/2025,20:15:00,4352.32000000,4352.80000000,4337.44000000,4342.04000000,12378164
8/30/2025,20:30:00,4342.03000000,4348.00000000,4336.13000000,4347.33000000,10840336
8/30/2025,20:45:00,4347.33000000,4347.56000000,4332.00000000,4341.39000000,16303585
8/30/2025,21:00:00,4341.39000000,4342.91000000,4336.54000000,4342.00000000,7485909
8/30/2025,21:15:00,4342.00000000,4353.80000000,4338.10000000,4352.19000000,11667191
8/30/2025,21:30:00,4352.19000000,4352.20000000,4339.46000000,4344.52000000,13531307
8/30/2025,21:45:00,4344.51000000,4345.90000000,4337.28000000,4343.31000000,5901107
8/30/2025,22:00:00,4343.30000000,4349.09000000,4342.05000000,4344.98000000,5150197
8/30/2025,22:15:00,4344.99000000,4348.08000000,4338.19000000,4339.94000000,9743151
8/30/2025,22:30:00,4339.94000000,4351.62000000,4339.00000000,4350.95000000,6406793
8/30/2025,22:45:00,4350.95000000,4358.00000000,4347.42000000,4356.01000000,9627906
8/30/2025,23:00:00,4356.01000000,4358.37000000,4351.96000000,4356.20000000,10454904
8/30/2025,23:15:00,4356.21000000,4368.68000000,4355.19000000,4366.14000000,24138516
8/30/2025,23:30:00,4366.14000000,4376.60000000,4362.99000000,4371.91000000,25695193
8/30/2025,23:45:00,4371.91000000,4374.35000000,4366.64000000,4371.00000000,22852638
8/31/2025,00:00:00,4371.00000000,4373.86000000,4366.48000000,4372.00000000,7851098
8/31/2025,00:15:00,4372.00000000,4383.07000000,4370.33000000,4380.42000000,21393916
8/31/2025,00:30:00,4380.43000000,4383.96000000,4373.56000000,4382.49000000,14077286
8/31/2025,00:45:00,4382.50000000,4419.00000000,4379.52000000,4415.68000000,104984169
8/31/2025,01:00:00,4415.67000000,4469.00000000,4415.00000000,4465.37000000,189514739
8/31/2025,01:15:00,4465.39000000,4468.00000000,4442.30000000,4443.83000000,61626271
8/31/2025,01:30:00,4443.83000000,4449.63000000,4433.21000000,4440.73000000,47480749
8/31/2025,01:45:00,4440.72000000,4454.94000000,4437.14000000,4448.36000000,34632964
8/31/2025,02:00:00,4448.36000000,4458.00000000,4445.68000000,4454.36000000,28329980
8/31/2025,02:15:00,4454.35000000,4460.97000000,4445.00000000,4445.67000000,25435113
8/31/2025,02:30:00,4445.66000000,4454.64000000,4443.92000000,4453.57000000,17359523
8/31/2025,02:45:00,4453.56000000,4453.56000000,4445.68000000,4445.69000000,13498019
8/31/2025,03:00:00,4445.68000000,4451.18000000,4445.64000000,4448.21000000,12375882
8/31/2025,03:15:00,4448.20000000,4461.31000000,4447.25000000,4455.08000000,29262921
8/31/2025,03:30:00,4455.08000000,4462.78000000,4450.00000000,4451.99000000,31091975
8/31/2025,03:45:00,4451.99000000,4467.00000000,4447.83000000,4461.05000000,54242908
8/31/2025,04:00:00,4461.04000000,4488.36000000,4461.04000000,4485.72000000,73508437
8/31/2025,04:15:00,4485.75000000,4489.85000000,4471.11000000,4477.99000000,45969073
8/31/2025,04:30:00,4477.99000000,4477.99000000,4459.00000000,4459.88000000,40104312
8/31/2025,04:45:00,4459.88000000,4472.07000000,4456.97000000,4461.61000000,32878614
8/31/2025,05:00:00,4461.61000000,4469.89000000,4456.25000000,4463.01000000,24711905
8/31/2025,05:15:00,4463.02000000,4463.02000000,4452.46000000,4455.12000000,26999521
8/31/2025,05:30:00,4455.13000000,4457.48000000,4446.36000000,4448.00000000,24770173
8/31/2025,05:45:00,4448.00000000,4458.03000000,4447.58000000,4453.05000000,22008831
8/31/2025,06:00:00,4453.05000000,4459.47000000,4447.91000000,4457.49000000,19520571
8/31/2025,06:15:00,4457.50000000,4459.64000000,4449.99000000,4453.68000000,12066201
8/31/2025,06:30:00,4453.68000000,4453.76000000,4440.24000000,4441.25000000,28437647
8/31/2025,06:45:00,4441.25000000,4447.12000000,4437.15000000,4441.15000000,29556204
8/31/2025,07:00:00,4441.14000000,4442.84000000,4431.08000000,4432.77000000,41761414
8/31/2025,07:15:00,4432.77000000,4448.29000000,4431.20000000,4444.31000000,29671186
8/31/2025,07:30:00,4444.31000000,4447.93000000,4440.11000000,4447.51000000,11391089
8/31/2025,07:45:00,4447.51000000,4456.71000000,4446.16000000,4453.01000000,22305884
8/31/2025,08:00:00,4453.00000000,4454.67000000,4448.11000000,4448.77000000,12259885
8/31/2025,08:15:00,4448.77000000,4461.53000000,4448.77000000,4457.77000000,23377393
8/31/2025,08:30:00,4457.77000000,4467.29000000,4455.31000000,4459.26000000,29468880
8/31/2025,08:45:00,4459.26000000,4470.98000000,4454.52000000,4470.91000000,24474688
8/31/2025,09:00:00,4470.90000000,4471.77000000,4461.49000000,4469.57000000,22559025
8/31/2025,09:15:00,4469.58000000,4471.40000000,4463.44000000,4470.19000000,18407441
8/31/2025,09:30:00,4470.19000000,4478.93000000,4464.00000000,4469.53000000,30771112
8/31/2025,09:45:00,4469.52000000,4476.27000000,4466.01000000,4469.91000000,28259015
8/31/2025,10:00:00,4469.91000000,4473.48000000,4457.62000000,4462.31000000,39184292
8/31/2025,10:15:00,4462.31000000,4468.50000000,4447.52000000,4450.42000000,41528332
8/31/2025,10:30:00,4450.41000000,4457.20000000,4447.33000000,4456.69000000,27054901
8/31/2025,10:45:00,4456.70000000,4462.81000000,4448.41000000,4450.90000000,22895117
8/31/2025,11:00:00,4450.91000000,4456.98000000,4446.52000000,4453.36000000,20137296
8/31/2025,11:15:00,4453.37000000,4454.68000000,4442.50000000,4443.51000000,21969305
8/31/2025,11:30:00,4443.52000000,4473.26000000,4438.00000000,4471.99000000,46762654
8/31/2025,11:45:00,4471.98000000,4476.09000000,4461.20000000,4468.41000000,31188150
8/31/2025,12:00:00,4468.42000000,4482.46000000,4467.47000000,4474.53000000,36502957
8/31/2025,12:15:00,4474.54000000,4475.73000000,4466.04000000,4471.21000000,27447775
8/31/2025,12:30:00,4471.22000000,4479.45000000,4467.89000000,4476.99000000,23645343
8/31/2025,12:45:00,4476.98000000,4480.00000000,4465.93000000,4469.06000000,23830514
8/31/2025,13:00:00,4469.05000000,4498.00000000,4461.50000000,4487.64000000,55234873
