Step,Equity
10899,99985.75449636903
10900,99985.75449636903
10901,99985.75449636903
10902,99985.75449636903
10903,99985.75449636903
10904,99985.75449636903
10905,99985.75449636903
10906,99985.75449636903
10907,99985.75449636903
10908,99985.75449636903
10909,99985.75449636903
10910,99985.75449636903
10911,99985.75449636903
10912,99985.75449636903
10913,99985.75449636903
10914,99985.75449636903
10915,99985.75449636903
10916,99985.75449636903
10917,99985.75449636903
10918,99985.75449636903
10919,99985.75449636903
10920,99985.75449636903
10921,99985.75449636903
10922,99985.75449636903
10923,99985.75449636903
10924,99985.75449636903
10925,99985.75449636903
10926,99985.75449636903
10927,99985.75449636903
10928,99985.75449636903
10929,99985.75449636903
10930,99985.75449636903
10931,99985.75449636903
10932,99985.75449636903
10933,99985.75449636903
10934,99985.75449636903
10935,99985.75449636903
10936,99985.75449636903
10937,99985.75449636903
10938,99985.75449636903
10939,99985.75449636903
10940,99985.75449636903
10941,99985.75449636903
10942,99985.75449636903
10943,99985.75449636903
10944,99985.75449636903
10945,99985.75449636903
10946,99985.75449636903
10947,99985.75449636903
10948,99985.75449636903
10949,99985.75449636903
10950,99985.75449636903
10951,99985.75449636903
10952,99985.75449636903
10953,99985.75449636903
10954,99985.75449636903
10955,99985.75449636903
10956,99985.75449636903
10957,99985.69590953566
10958,99985.69590953566
10959,99985.1200303849
10960,99985.1200303849
10961,99985.1200303849
10962,99985.1200303849
10963,99985.1200303849
10964,99985.1200303849
10965,99985.1200303849
10966,99985.1200303849
10967,99985.1200303849
10968,99985.1200303849
10969,99985.1200303849
10970,99985.1200303849
10971,99985.1200303849
10972,99985.1200303849
10973,99985.1200303849
10974,99985.1200303849
10975,99985.1200303849
10976,99985.1200303849
10977,99985.1200303849
10978,99985.1200303849
10979,99985.1200303849
10980,99985.1200303849
10981,99985.1200303849
10982,99985.1200303849
10983,99985.1200303849
10984,99985.1200303849
10985,99985.1200303849
10986,99985.1200303849
10987,99985.1200303849
10988,99985.1200303849
10989,99985.1200303849
10990,99985.1200303849
10991,99985.1200303849
10992,99985.1200303849
10993,99985.1200303849
10994,99985.1200303849
10995,99985.1200303849
10996,99985.1200303849
10997,99985.1200303849
10998,99985.1200303849
10999,99985.1200303849
11000,99985.1200303849
11001,99985.1200303849
11002,99985.1200303849
11003,99985.1200303849
11004,99985.1200303849
11005,99985.1200303849
11006,99985.1200303849
11007,99985.1200303849
11008,99985.1200303849
11009,99985.1200303849
11010,99985.1200303849
11011,99985.1200303849
11012,99985.1200303849
11013,99985.1200303849
11014,99985.1200303849
11015,99985.1200303849
11016,99985.1200303849
11017,99985.1200303849
11018,99985.1200303849
11019,99985.1200303849
11020,99985.1200303849
11021,99985.1200303849
11022,99985.1200303849
11023,99985.1200303849
11024,99985.1200303849
11025,99985.1200303849
11026,99985.1200303849
11027,99985.1200303849
11028,99985.1200303849
11029,99985.1200303849
11030,99985.1200303849
11031,99985.1200303849
11032,99985.1200303849
11033,99985.1200303849
11034,99985.1200303849
11035,99985.1200303849
11036,99985.1200303849
11037,99985.1200303849
11038,99985.1200303849
11039,99985.1200303849
11040,99985.1200303849
11041,99985.1200303849
11042,99985.1200303849
11043,99985.1200303849
11044,99985.1200303849
11045,99985.1200303849
11046,99985.1200303849
11047,99985.1200303849
11048,99985.1200303849
11049,99985.1200303849
11050,99985.1200303849
11051,99985.1200303849
11052,99985.1200303849
11053,99985.1200303849
11054,99985.1200303849
11055,99985.1200303849
11056,99985.1200303849
11057,99985.1200303849
11058,99985.1200303849
11059,99985.1200303849
11060,99985.1200303849
11061,99985.1200303849
11062,99985.1200303849
11063,99985.1200303849
11064,99985.1200303849
11065,99985.1200303849
11066,99985.1200303849
11067,99985.1200303849
11068,99985.1200303849
11069,99985.1200303849
11070,99985.1200303849
11071,99985.1200303849
11072,99985.1200303849
11073,99985.1200303849
11074,99985.1200303849
11075,99985.1200303849
11076,99985.1200303849
11077,99985.1200303849
11078,99985.1200303849
11079,99985.1200303849
11080,99985.1200303849
11081,99985.1200303849
11082,99985.1200303849
11083,99985.1200303849
11084,99985.1200303849
11085,99985.1200303849
11086,99985.1200303849
11087,99985.1200303849
11088,99985.1200303849
11089,99985.1200303849
11090,99985.1200303849
11091,99985.1200303849
11092,99985.1200303849
11093,99985.1200303849
11094,99985.1200303849
11095,99985.1200303849
11096,99985.1200303849
11097,99985.1200303849
11098,99985.1200303849
11099,99985.1200303849
11100,99985.1200303849
11101,99985.1200303849
11102,99985.1200303849
11103,99985.1200303849
11104,99985.1200303849
11105,99985.1200303849
11106,99985.1200303849
11107,99985.1200303849
11108,99985.1200303849
11109,99985.1200303849
11110,99985.1200303849
11111,99985.1200303849
11112,99985.1200303849
11113,99985.1200303849
11114,99985.1200303849
11115,99985.1200303849
11116,99985.1200303849
11117,99985.1200303849
11118,99985.1200303849
11119,99985.1200303849
11120,99985.1200303849
11121,99985.1200303849
11122,99985.1200303849
11123,99985.1200303849
11124,99985.1200303849
11125,99985.1200303849
11126,99985.1200303849
11127,99985.1200303849
11128,99985.1200303849
11129,99985.1200303849
11130,99985.1200303849
11131,99985.1200303849
11132,99985.1200303849
11133,99985.1200303849
11134,99985.1200303849
11135,99985.1200303849
11136,99985.1200303849
11137,99985.1200303849
11138,99985.1200303849
11139,99985.1200303849
11140,99985.1200303849
11141,99985.1200303849
11142,99985.1200303849
11143,99985.1200303849
11144,99985.1200303849
11145,99985.1200303849
11146,99985.1200303849
11147,99985.1200303849
11148,99985.1200303849
11149,99985.1200303849
11150,99985.1200303849
11151,99985.1200303849
11152,99985.1200303849
11153,99985.1200303849
11154,99985.1200303849
11155,99985.1200303849
11156,99985.1200303849
11157,99985.1200303849
11158,99985.1200303849
11159,99985.1200303849
11160,99985.1200303849
11161,99985.1200303849
11162,99985.1200303849
11163,99985.1200303849
11164,99985.1200303849
11165,99985.1200303849
11166,99985.1200303849
11167,99985.1200303849
11168,99985.1200303849
11169,99985.1200303849
11170,99985.1200303849
11171,99985.1200303849
11172,99985.1200303849
11173,99985.1200303849
11174,99985.1200303849
11175,99985.1200303849
11176,99985.1200303849
11177,99985.1200303849
11178,99985.1200303849
11179,99985.1200303849
11180,99985.1200303849
11181,99985.1200303849
11182,99985.1200303849
11183,99985.1200303849
11184,99985.1200303849
11185,99985.1200303849
11186,99985.1200303849
11187,99985.1200303849
11188,99985.1200303849
11189,99985.1200303849
11190,99985.1200303849
11191,99985.1200303849
11192,99985.1200303849
11193,99985.1200303849
11194,99985.1200303849
11195,99985.1200303849
11196,99985.1200303849
11197,99985.1200303849
11198,99985.1200303849
11199,99985.1200303849
11200,99985.1200303849
11201,99985.1200303849
11202,99985.1200303849
11203,99985.1200303849
11204,99985.1200303849
11205,99985.1200303849
11206,99985.1200303849
11207,99985.1200303849
11208,99985.1200303849
11209,99985.1200303849
11210,99985.1200303849
11211,99985.1200303849
11212,99985.1200303849
11213,99985.1200303849
11214,99985.1200303849
11215,99985.1200303849
11216,99985.1200303849
11217,99985.1200303849
11218,99985.1200303849
11219,99985.1200303849
11220,99985.1200303849
11221,99985.1200303849
11222,99985.1200303849
11223,99985.1200303849
11224,99985.1200303849
11225,99985.1200303849
11226,99985.1200303849
11227,99985.1200303849
11228,99985.1200303849
11229,99985.1200303849
11230,99985.1200303849
11231,99985.1200303849
11232,99985.1200303849
11233,99985.1200303849
11234,99985.1200303849
11235,99985.1200303849
11236,99985.1200303849
11237,99985.1200303849
11238,99985.1200303849
11239,99985.1200303849
11240,99985.1200303849
11241,99985.1200303849
11242,99985.1200303849
11243,99985.1200303849
11244,99985.1200303849
11245,99985.1200303849
11246,99985.1200303849
11247,99985.1200303849
11248,99985.1200303849
11249,99985.1200303849
11250,99985.1200303849
11251,99985.1200303849
11252,99985.1200303849
11253,99985.1200303849
11254,99985.1200303849
11255,99985.1200303849
11256,99985.1200303849
11257,99985.1200303849
11258,99985.1200303849
11259,99985.1200303849
11260,99985.1200303849
11261,99985.1200303849
11262,99985.1200303849
11263,99985.1200303849
11264,99985.1200303849
11265,99985.1200303849
11266,99985.1200303849
11267,99985.1200303849
11268,99985.1200303849
11269,99985.1200303849
11270,99985.1200303849
11271,99985.1200303849
11272,99985.1200303849
11273,99985.1200303849
11274,99985.1200303849
11275,99985.1200303849
11276,99985.1200303849
11277,99985.1200303849
11278,99985.1200303849
11279,99985.1200303849
11280,99985.1200303849
11281,99985.1200303849
11282,99985.1200303849
11283,99985.1200303849
11284,99985.1200303849
11285,99985.1200303849
11286,99985.1200303849
11287,99985.1200303849
11288,99985.1200303849
11289,99985.1200303849
11290,99985.1200303849
11291,99985.1200303849
11292,99985.1200303849
11293,99985.1200303849
11294,99985.1200303849
11295,99985.1200303849
11296,99985.1200303849
11297,99985.1200303849
11298,99985.1200303849
11299,99985.1200303849
11300,99985.1200303849
11301,99985.1200303849
11302,99985.1200303849
11303,99985.1200303849
11304,99985.1200303849
11305,99985.1200303849
11306,99985.1200303849
11307,99985.1200303849
11308,99985.1200303849
11309,99985.1200303849
11310,99985.1200303849
11311,99985.1200303849
11312,99985.1200303849
11313,99985.1200303849
11314,99985.1200303849
11315,99985.1200303849
11316,99985.1200303849
11317,99985.1200303849
11318,99985.1200303849
11319,99985.1200303849
11320,99985.1200303849
11321,99985.1200303849
11322,99985.1200303849
11323,99985.1200303849
11324,99985.1200303849
11325,99985.1200303849
11326,99985.1200303849
11327,99985.1200303849
11328,99985.1200303849
11329,99985.1200303849
11330,99985.1200303849
11331,99985.1200303849
11332,99985.1200303849
11333,99985.1200303849
11334,99985.1200303849
11335,99985.1200303849
11336,99985.1200303849
11337,99985.1200303849
11338,99985.1200303849
11339,99985.1200303849
11340,99985.1200303849
11341,99985.1200303849
11342,99985.1200303849
11343,99985.1200303849
11344,99985.1200303849
11345,99985.1200303849
11346,99985.1200303849
11347,99985.1200303849
11348,99985.1200303849
11349,99985.1200303849
11350,99985.1200303849
11351,99985.1200303849
11352,99985.1200303849
11353,99985.1200303849
11354,99985.1200303849
11355,99985.1200303849
11356,99985.1200303849
11357,99985.1200303849
11358,99985.1200303849
11359,99985.1200303849
11360,99985.1200303849
11361,99985.1200303849
11362,99985.1200303849
11363,99985.1200303849
11364,99985.1200303849
11365,99985.1200303849
11366,99985.1200303849
11367,99985.1200303849
11368,99985.1200303849
11369,99985.1200303849
11370,99985.1200303849
11371,99985.1200303849
11372,99985.1200303849
11373,99985.1200303849
11374,99985.1200303849
11375,99985.1200303849
11376,99985.1200303849
11377,99985.1200303849
11378,99985.1200303849
11379,99985.1200303849
11380,99985.1200303849
11381,99985.1200303849
11382,99985.1200303849
11383,99985.1200303849
11384,99985.1200303849
11385,99985.1200303849
11386,99985.1200303849
11387,99985.1200303849
11388,99985.1200303849
11389,99985.1200303849
11390,99985.1200303849
11391,99985.1200303849
11392,99985.1200303849
11393,99985.1200303849
11394,99985.1200303849
11395,99985.1200303849
11396,99985.1200303849
11397,99985.1200303849
11398,99985.1200303849
11399,99985.1200303849
11400,99985.1200303849
11401,99985.1200303849
11402,99985.1200303849
11403,99985.1200303849
11404,99985.1200303849
11405,99985.1200303849
11406,99985.1200303849
11407,99985.1200303849
11408,99985.1200303849
11409,99985.1200303849
11410,99985.1200303849
11411,99985.1200303849
11412,99985.1200303849
11413,99985.1200303849
11414,99985.1200303849
11415,99985.1200303849
11416,99985.1200303849
11417,99985.1200303849
11418,99985.1200303849
11419,99985.1200303849
11420,99985.1200303849
11421,99985.1200303849
11422,99985.1200303849
11423,99985.1200303849
11424,99985.1200303849
11425,99985.1200303849
11426,99985.1200303849
11427,99985.1200303849
11428,99985.1200303849
11429,99985.1200303849
11430,99985.1200303849
11431,99985.1200303849
11432,99985.1200303849
11433,99985.1200303849
11434,99985.1200303849
11435,99985.1200303849
11436,99985.1200303849
11437,99985.1200303849
11438,99985.1200303849
11439,99985.1200303849
11440,99985.1200303849
11441,99985.1200303849
11442,99985.1200303849
11443,99985.1200303849
11444,99985.1200303849
11445,99985.1200303849
11446,99985.1200303849
11447,99985.1200303849
11448,99985.1200303849
11449,99985.1200303849
11450,99985.1200303849
11451,99985.1200303849
11452,99985.1200303849
11453,99985.1200303849
11454,99985.1200303849
11455,99985.1200303849
11456,99985.1200303849
11457,99985.1200303849
11458,99985.1200303849
11459,99985.1200303849
11460,99985.1200303849
11461,99985.1200303849
11462,99985.1200303849
11463,99985.1200303849
11464,99985.1200303849
11465,99985.1200303849
11466,99985.1200303849
11467,99985.1200303849
11468,99985.1200303849
11469,99985.1200303849
11470,99985.1200303849
11471,99985.1200303849
11472,99985.1200303849
11473,99985.1200303849
11474,99985.1200303849
11475,99985.1200303849
11476,99985.1200303849
11477,99985.1200303849
11478,99985.1200303849
11479,99985.1200303849
11480,99985.1200303849
11481,99985.1200303849
11482,99985.1200303849
11483,99985.1200303849
11484,99985.1200303849
11485,99985.1200303849
11486,99985.1200303849
11487,99985.1200303849
11488,99985.1200303849
11489,99985.1200303849
11490,99985.1200303849
11491,99985.1200303849
11492,99985.1200303849
11493,99985.1200303849
11494,99985.1200303849
11495,99985.1200303849
11496,99985.1200303849
11497,99985.1200303849
11498,99985.1200303849
11499,99985.1200303849
11500,99985.1200303849
11501,99985.1200303849
11502,99985.1200303849
11503,99985.1200303849
11504,99985.1200303849
11505,99985.1200303849
11506,99985.1200303849
11507,99985.1200303849
11508,99985.1200303849
11509,99985.1200303849
11510,99985.1200303849
11511,99985.1200303849
11512,99985.1200303849
11513,99985.1200303849
11514,99985.1200303849
11515,99985.1200303849
11516,99985.1200303849
11517,99985.1200303849
11518,99985.1200303849
11519,99985.1200303849
11520,99985.1200303849
11521,99985.1200303849
11522,99985.1200303849
11523,99985.1200303849
11524,99985.1200303849
11525,99985.1200303849
11526,99985.1200303849
11527,99985.1200303849
11528,99985.1200303849
11529,99985.1200303849
11530,99985.1200303849
11531,99985.1200303849
11532,99985.1200303849
11533,99985.1200303849
11534,99985.1200303849
11535,99985.1200303849
11536,99985.1200303849
11537,99985.1200303849
11538,99985.1200303849
11539,99985.1200303849
11540,99985.1200303849
11541,99985.1200303849
11542,99985.1200303849
11543,99985.1200303849
11544,99985.1200303849
11545,99985.1200303849
11546,99985.1200303849
11547,99985.1200303849
11548,99985.1200303849
11549,99985.1200303849
11550,99985.1200303849
11551,99985.1200303849
11552,99985.1200303849
11553,99985.1200303849
11554,99985.1200303849
11555,99985.1200303849
11556,99985.1200303849
11557,99985.1200303849
11558,99985.1200303849
11559,99985.1200303849
11560,99985.1200303849
11561,99985.1200303849
11562,99985.1200303849
11563,99985.1200303849
11564,99985.1200303849
11565,99985.1200303849
11566,99985.1200303849
11567,99985.1200303849
11568,99985.1200303849
11569,99985.1200303849
11570,99985.1200303849
11571,99985.1200303849
11572,99985.1200303849
11573,99985.1200303849
11574,99985.1200303849
11575,99985.1200303849
11576,99985.1200303849
11577,99985.1200303849
11578,99985.1200303849
11579,99985.1200303849
11580,99985.1200303849
11581,99985.1200303849
11582,99985.1200303849
11583,99985.1200303849
11584,99985.1200303849
11585,99985.1200303849
11586,99985.1200303849
11587,99985.1200303849
11588,99985.1200303849
11589,99985.1200303849
11590,99985.1200303849
11591,99985.1200303849
11592,99985.1200303849
11593,99985.1200303849
11594,99985.1200303849
11595,99985.1200303849
11596,99985.1200303849
11597,99985.1200303849
11598,99985.1200303849
11599,99985.1200303849
11600,99985.1200303849
11601,99985.1200303849
11602,99985.1200303849
11603,99985.1200303849
11604,99985.1200303849
11605,99985.1200303849
11606,99985.1200303849
11607,99985.1200303849
11608,99985.1200303849
11609,99985.1200303849
11610,99985.1200303849
11611,99985.1200303849
11612,99985.1200303849
11613,99985.1200303849
11614,99985.1200303849
11615,99985.1200303849
11616,99985.1200303849
11617,99985.1200303849
11618,99985.1200303849
11619,99985.1200303849
11620,99985.1200303849
11621,99985.1200303849
11622,99985.1200303849
11623,99985.1200303849
11624,99985.1200303849
11625,99985.1200303849
11626,99985.1200303849
11627,99985.1200303849
11628,99985.1200303849
11629,99985.1200303849
11630,99985.1200303849
11631,99985.1200303849
11632,99985.1200303849
11633,99985.1200303849
11634,99985.1200303849
11635,99985.1200303849
11636,99985.1200303849
11637,99985.1200303849
11638,99985.1200303849
11639,99985.1200303849
11640,99985.1200303849
11641,99985.1200303849
11642,99985.1200303849
11643,99985.1200303849
11644,99985.1200303849
11645,99985.1200303849
11646,99985.1200303849
11647,99985.1200303849
11648,99985.1200303849
11649,99985.1200303849
11650,99985.1200303849
11651,99985.1200303849
11652,99985.1200303849
11653,99985.1200303849
11654,99985.1200303849
11655,99985.1200303849
11656,99985.1200303849
11657,99985.1200303849
11658,99985.1200303849
11659,99985.1200303849
11660,99985.1200303849
11661,99985.1200303849
11662,99985.1200303849
11663,99985.1200303849
11664,99985.1200303849
11665,99985.1200303849
11666,99985.1200303849
11667,99985.1200303849
11668,99985.1200303849
11669,99985.1200303849
11670,99985.1200303849
11671,99985.1200303849
11672,99985.1200303849
11673,99985.1200303849
11674,99985.1200303849
11675,99985.1200303849
11676,99985.1200303849
11677,99985.1200303849
11678,99985.1200303849
11679,99985.1200303849
11680,99985.1200303849
11681,99985.1200303849
11682,99985.1200303849
11683,99985.1200303849
11684,99985.1200303849
11685,99985.1200303849
11686,99985.1200303849
11687,99985.1200303849
11688,99985.1200303849
11689,99985.1200303849
11690,99985.1200303849
11691,99985.1200303849
11692,99985.1200303849
11693,99985.1200303849
11694,99985.1200303849
11695,99985.1200303849
11696,99985.1200303849
11697,99985.1200303849
11698,99985.1200303849
11699,99985.1200303849
11700,99985.1200303849
11701,99985.1200303849
11702,99985.1200303849
11703,99985.1200303849
11704,99985.1200303849
11705,99985.1200303849
11706,99985.1200303849
11707,99985.1200303849
11708,99985.1200303849
11709,99985.1200303849
11710,99985.1200303849
11711,99985.1200303849
11712,99985.1200303849
11713,99985.1200303849
11714,99985.1200303849
11715,99985.1200303849
11716,99985.1200303849
11717,99985.1200303849
11718,99985.1200303849
11719,99985.1200303849
11720,99985.1200303849
11721,99985.1200303849
11722,99985.1200303849
11723,99985.1200303849
11724,99985.1200303849
11725,99985.1200303849
11726,99985.1200303849
11727,99985.1200303849
11728,99985.1200303849
11729,99985.1200303849
11730,99985.1200303849
11731,99985.1200303849
11732,99985.1200303849
11733,99985.1200303849
11734,99985.1200303849
11735,99985.1200303849
11736,99985.1200303849
11737,99985.1200303849
11738,99985.1200303849
11739,99985.1200303849
11740,99985.1200303849
11741,99985.1200303849
11742,99985.1200303849
11743,99985.1200303849
11744,99985.1200303849
11745,99985.1200303849
11746,99985.1200303849
11747,99985.1200303849
11748,99985.1200303849
11749,99985.1200303849
11750,99985.1200303849
11751,99985.1200303849
11752,99985.1200303849
11753,99985.1200303849
11754,99985.1200303849
11755,99985.1200303849
11756,99985.1200303849
11757,99985.1200303849
11758,99985.1200303849
11759,99985.1200303849
11760,99985.1200303849
11761,99985.1200303849
11762,99985.1200303849
11763,99985.1200303849
11764,99985.1200303849
11765,99985.1200303849
11766,99985.1200303849
11767,99985.1200303849
11768,99985.1200303849
11769,99985.1200303849
11770,99985.1200303849
11771,99985.1200303849
11772,99985.1200303849
11773,99985.1200303849
11774,99985.1200303849
11775,99985.1200303849
11776,99985.1200303849
11777,99985.1200303849
11778,99985.1200303849
11779,99985.1200303849
11780,99985.1200303849
11781,99985.1200303849
11782,99985.1200303849
11783,99985.1200303849
11784,99985.1200303849
11785,99985.1200303849
11786,99985.1200303849
11787,99985.1200303849
11788,99985.1200303849
11789,99985.1200303849
11790,99985.1200303849
11791,99985.1200303849
11792,99985.1200303849
11793,99985.1200303849
11794,99985.1200303849
11795,99985.1200303849
11796,99985.1200303849
11797,99985.1200303849
11798,99985.1200303849
11799,99985.1200303849
11800,99985.1200303849
11801,99985.1200303849
11802,99985.1200303849
11803,99985.1200303849
11804,99985.1200303849
11805,99985.1200303849
11806,99985.1200303849
11807,99985.1200303849
11808,99985.1200303849
11809,99985.1200303849
11810,99985.1200303849
11811,99985.1200303849
11812,99985.1200303849
11813,99985.1200303849
11814,99985.1200303849
11815,99985.1200303849
11816,99985.1200303849
11817,99985.1200303849
11818,99985.1200303849
11819,99985.1200303849
11820,99985.1200303849
11821,99985.1200303849
11822,99985.1200303849
11823,99985.1200303849
11824,99985.1200303849
11825,99985.1200303849
11826,99985.1200303849
11827,99985.1200303849
11828,99985.1200303849
11829,99985.1200303849
11830,99985.1200303849
11831,99985.1200303849
11832,99985.1200303849
11833,99985.1200303849
11834,99985.1200303849
11835,99985.1200303849
11836,99985.1200303849
11837,99985.1200303849
11838,99985.1200303849
11839,99985.1200303849
11840,99985.1200303849
11841,99985.1200303849
11842,99985.1200303849
11843,99985.1200303849
11844,99985.1200303849
11845,99985.1200303849
11846,99985.1200303849
11847,99985.1200303849
11848,99985.1200303849
11849,99985.1200303849
11850,99985.1200303849
11851,99985.1200303849
11852,99985.1200303849
11853,99985.1200303849
11854,99985.1200303849
11855,99985.1200303849
11856,99985.1200303849
11857,99985.1200303849
11858,99985.1200303849
11859,99985.1200303849
11860,99985.1200303849
11861,99985.1200303849
11862,99985.1200303849
11863,99985.1200303849
11864,99985.1200303849
11865,99985.1200303849
11866,99985.1200303849
11867,99985.1200303849
11868,99985.1200303849
11869,99985.1200303849
11870,99985.1200303849
11871,99985.1200303849
11872,99985.1200303849
11873,99985.1200303849
11874,99985.1200303849
11875,99985.1200303849
11876,99985.1200303849
11877,99985.1200303849
11878,99985.1200303849
11879,99985.1200303849
11880,99985.1200303849
11881,99985.1200303849
11882,99985.1200303849
11883,99985.1200303849
11884,99985.1200303849
11885,99985.1200303849
11886,99985.1200303849
11887,99985.1200303849
11888,99985.1200303849
11889,99985.1200303849
11890,99985.1200303849
11891,99985.1200303849
11892,99985.1200303849
11893,99985.1200303849
11894,99985.1200303849
11895,99985.1200303849
11896,99985.1200303849
11897,99985.1200303849
11898,99985.1200303849
11899,99985.1200303849
11900,99985.1200303849
11901,99985.1200303849
11902,99985.1200303849
11903,99985.1200303849
11904,99985.1200303849
11905,99985.1200303849
11906,99985.1200303849
11907,99985.1200303849
11908,99985.1200303849
11909,99985.1200303849
11910,99985.1200303849
11911,99985.1200303849
11912,99985.1200303849
11913,99985.1200303849
11914,99985.1200303849
11915,99985.1200303849
11916,99985.1200303849
11917,99985.1200303849
11918,99985.1200303849
11919,99985.1200303849
11920,99985.1200303849
11921,99985.1200303849
11922,99985.1200303849
11923,99985.1200303849
11924,99985.1200303849
11925,99985.1200303849
11926,99985.1200303849
11927,99985.1200303849
11928,99985.1200303849
11929,99985.1200303849
11930,99985.1200303849
11931,99985.1200303849
11932,99985.1200303849
11933,99985.1200303849
11934,99985.1200303849
11935,99985.1200303849
11936,99985.1200303849
11937,99985.1200303849
11938,99985.1200303849
11939,99985.1200303849
11940,99985.1200303849
11941,99985.1200303849
11942,99985.1200303849
11943,99985.1200303849
11944,99985.1200303849
11945,99985.1200303849
11946,99985.1200303849
11947,99985.1200303849
11948,99985.1200303849
11949,99985.1200303849
11950,99985.1200303849
11951,99985.1200303849
11952,99985.1200303849
11953,99985.1200303849
11954,99985.1200303849
11955,99985.1200303849
11956,99985.1200303849
11957,99985.1200303849
11958,99985.1200303849
11959,99985.1200303849
11960,99985.1200303849
11961,99985.1200303849
11962,99985.1200303849
11963,99985.1200303849
11964,99985.1200303849
11965,99985.1200303849
11966,99985.1200303849
11967,99985.1200303849
11968,99985.1200303849
11969,99985.1200303849
11970,99985.1200303849
11971,99985.1200303849
11972,99985.1200303849
11973,99985.1200303849
11974,99985.1200303849
11975,99985.1200303849
11976,99985.1200303849
11977,99985.1200303849
11978,99985.1200303849
11979,99985.1200303849
11980,99985.1200303849
11981,99985.1200303849
11982,99985.1200303849
11983,99985.1200303849
11984,99985.1200303849
11985,99985.1200303849
11986,99985.1200303849
11987,99985.1200303849
11988,99985.1200303849
11989,99985.1200303849
11990,99985.1200303849
11991,99985.1200303849
11992,99985.1200303849
11993,99985.1200303849
11994,99985.1200303849
11995,99985.1200303849
11996,99985.1200303849
11997,99985.1200303849
11998,99985.1200303849
11999,99985.1200303849
12000,99985.1200303849
12001,99985.1200303849
12002,99985.1200303849
12003,99985.1200303849
12004,99985.1200303849
12005,99985.1200303849
12006,99985.1200303849
12007,99985.1200303849
12008,99985.1200303849
12009,99985.1200303849
12010,99985.1200303849
12011,99985.1200303849
12012,99985.1200303849
12013,99985.1200303849
12014,99985.1200303849
12015,99985.1200303849
12016,99985.1200303849
12017,99985.1200303849
12018,99985.1200303849
12019,99985.1200303849
12020,99985.1200303849
12021,99985.1200303849
12022,99985.1200303849
12023,99985.1200303849
12024,99985.1200303849
12025,99985.1200303849
12026,99985.1200303849
12027,99985.1200303849
12028,99985.1200303849
12029,99985.1200303849
12030,99985.1200303849
12031,99985.1200303849
12032,99985.1200303849
12033,99985.1200303849
12034,99985.1200303849
12035,99985.1200303849
12036,99985.1200303849
12037,99985.1200303849
12038,99985.1200303849
12039,99985.1200303849
12040,99985.1200303849
12041,99985.1200303849
12042,99985.1200303849
12043,99985.1200303849
12044,99985.1200303849
12045,99985.1200303849
12046,99985.1200303849
12047,99985.1200303849
12048,99985.1200303849
12049,99985.1200303849
12050,99985.1200303849
12051,99985.1200303849
12052,99985.1200303849
12053,99985.1200303849
12054,99985.1200303849
12055,99985.1200303849
12056,99985.1200303849
12057,99985.1200303849
12058,99985.1200303849
12059,99985.1200303849
12060,99985.1200303849
12061,99985.1200303849
12062,99985.1200303849
12063,99985.1200303849
12064,99985.1200303849
12065,99985.1200303849
12066,99985.1200303849
12067,99985.1200303849
12068,99985.1200303849
12069,99985.1200303849
12070,99985.1200303849
12071,99985.1200303849
12072,99985.1200303849
12073,99985.1200303849
12074,99985.1200303849
12075,99985.1200303849
12076,99985.1200303849
12077,99985.1200303849
12078,99985.1200303849
12079,99985.1200303849
12080,99985.1200303849
12081,99985.1200303849
12082,99985.1200303849
12083,99985.1200303849
12084,99985.1200303849
12085,99985.1200303849
12086,99985.1200303849
12087,99985.1200303849
12088,99985.1200303849
12089,99985.1200303849
12090,99985.1200303849
12091,99985.1200303849
12092,99985.1200303849
12093,99985.1200303849
12094,99985.1200303849
12095,99985.1200303849
12096,99985.1200303849
12097,99985.1200303849
12098,99985.1200303849
12099,99985.1200303849
12100,99985.1200303849
12101,99985.1200303849
12102,99985.1200303849
12103,99985.1200303849
12104,99985.1200303849
12105,99985.1200303849
12106,99985.1200303849
12107,99985.1200303849
12108,99985.1200303849
12109,99985.1200303849
12110,99985.1200303849
12111,99985.1200303849
12112,99985.1200303849
12113,99985.1200303849
12114,99985.1200303849
12115,99985.1200303849
12116,99985.1200303849
12117,99985.1200303849
12118,99985.1200303849
12119,99985.1200303849
12120,99985.1200303849
12121,99985.1200303849
12122,99985.1200303849
12123,99985.1200303849
12124,99985.1200303849
12125,99985.1200303849
12126,99985.1200303849
12127,99985.1200303849
12128,99985.1200303849
12129,99985.1200303849
12130,99985.1200303849
12131,99985.1200303849
12132,99985.1200303849
12133,99985.1200303849
12134,99985.1200303849
12135,99985.1200303849
12136,99985.1200303849
12137,99985.1200303849
12138,99985.1200303849
12139,99985.1200303849
12140,99985.1200303849
12141,99985.1200303849
12142,99985.1200303849
12143,99985.1200303849
12144,99985.1200303849
12145,99985.1200303849
12146,99985.1200303849
12147,99985.1200303849
12148,99985.1200303849
12149,99985.1200303849
12150,99985.1200303849
12151,99985.1200303849
12152,99985.1200303849
12153,99985.1200303849
12154,99985.1200303849
12155,99985.1200303849
12156,99985.1200303849
12157,99985.1200303849
12158,99985.1200303849
12159,99985.1200303849
12160,99985.1200303849
12161,99985.1200303849
12162,99985.1200303849
12163,99985.1200303849
12164,99985.1200303849
12165,99985.1200303849
12166,99985.1200303849
12167,99985.1200303849
12168,99985.1200303849
12169,99985.1200303849
12170,99985.1200303849
