Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Size,Gross_PnL,Commission,Net_PnL,Exit_Reason,Candles_Held,Partial
2025-11-20 14:15:00,2025-11-20 14:30:00,SHORT,2968.59,2982.5975000000003,142.71494778979715,-0.6734104848313869,0.14271494778979715,-0.816125432621184,Stop Loss,1,No
2025-11-20 15:15:00,2025-11-20 15:30:00,SHORT,2971.85,2991.38,102.35846212362229,-0.6726654323987966,0.10235846212362229,-0.7750238945224189,Stop Loss,1,No
2025-11-20 14:45:00,2025-11-20 16:00:00,SHORT,2991.93,2953.553571428571,55.81165563424716,0.715876379427615,0.05581165563424716,0.6600647237933678,TP1,5,Yes
2025-11-20 16:15:00,2025-11-20 17:15:00,SHORT,2897.5,2843.062857142857,39.34532834408614,0.739205266549859,0.03934532834408614,0.6998599382057729,TP1,4,Yes
2025-11-21 02:45:00,2025-11-21 03:00:00,SHORT,2810.8,2828.0535,46.34585800674758,-0.28448422552988833,0.04634585800674758,-0.3308300835366359,Stop Loss,1,No
2025-11-24 00:15:00,2025-11-24 00:45:00,SHORT,2778.39,2789.748,105.60293569668482,-0.4317025844618519,0.10560293569668483,-0.5373055201585367,Stop Loss,2,No
2025-11-25 14:45:00,2025-11-25 15:15:00,SHORT,2878.9,2891.286,161.39607384131435,-0.6943804128655091,0.16139607384131435,-0.8557764867068235,Stop Loss,2,No
2025-12-04 15:00:00,2025-12-04 15:15:00,SHORT,3143.01,3155.1690000000003,164.40768493363143,-0.6360250336804661,0.16440768493363142,-0.8004327186140976,Stop Loss,1,No
2025-12-05 13:45:00,2025-12-05 14:15:00,SHORT,3095.59,3108.147,159.19530049986892,-0.6457623226515206,0.15919530049986894,-0.8049576231513895,Stop Loss,2,No
2025-12-05 16:15:00,2025-12-05 16:45:00,SHORT,3059.48,3018.764642857143,52.60381824876559,0.700048128138257,0.052603818248765595,0.6474443098894914,TP1,2,Yes
2025-12-05 16:30:00,2025-12-05 16:45:00,SHORT,3060.15,3016.509642857143,49.07801539846796,0.6998944887838148,0.04907801539846796,0.6508164733853468,TP1,1,Yes
2025-12-08 15:15:00,2025-12-08 16:45:00,SHORT,3108.16,3124.18,124.78287321163214,-0.6431527427321453,0.12478287321163214,-0.7679356159437775,Stop Loss,6,No
2025-12-08 15:30:00,2025-12-08 16:45:00,SHORT,3106.41,3123.392,117.71407260756189,-0.6435146619479118,0.11771407260756189,-0.7612287345554738,Stop Loss,5,No
2025-12-16 04:45:00,2025-12-16 05:00:00,SHORT,2910.0,2886.1017857142856,35.84826040069671,0.2944018587030722,0.03584826040069671,0.25855359830237545,TP1,1,Yes
2025-12-17 16:30:00,2025-12-17 17:30:00,SHORT,2847.04,2873.072,76.78983845653897,-0.7021303089175545,0.07678983845653897,-0.7789201473740934,Stop Loss,4,No
